generation,fe,point_id,makespan,energy
28,2900,1,45.0,4852.0
28,2900,2,46.0,4800.0
28,2900,3,48.0,4754.0
28,2900,4,50.0,4737.0
29,3000,1,45.0,4852.0
29,3000,2,46.0,4800.0
29,3000,3,48.0,4754.0
29,3000,4,50.0,4737.0
30,3100,1,45.0,4852.0
30,3100,2,46.0,4800.0
30,3100,3,48.0,4754.0
30,3100,4,50.0,4737.0
31,3200,1,45.0,4852.0
31,3200,2,46.0,4800.0
31,3200,3,48.0,4754.0
31,3200,4,50.0,4737.0
32,3300,1,45.0,4852.0
32,3300,2,46.0,4800.0
32,3300,3,48.0,4754.0
32,3300,4,50.0,4737.0
33,3400,1,45.0,4852.0
33,3400,2,46.0,4800.0
33,3400,3,47.0,4748.0
33,3400,4,50.0,4737.0
34,3500,1,45.0,4852.0
34,3500,2,46.0,4800.0
34,3500,3,47.0,4748.0
34,3500,4,50.0,4737.0
35,3600,1,44.0,4904.0
35,3600,2,45.0,4852.0
35,3600,3,46.0,4800.0
35,3600,4,47.0,4748.0
35,3600,5,48.0,4725.0
36,3700,1,44.0,4904.0
36,3700,2,45.0,4852.0
36,3700,3,46.0,4800.0
36,3700,4,47.0,4748.0
36,3700,5,48.0,4725.0
37,3800,1,44.0,4904.0
37,3800,2,45.0,4852.0
37,3800,3,46.0,4800.0
37,3800,4,47.0,4748.0
37,3800,5,48.0,4725.0
38,3900,1,44.0,4904.0
38,3900,2,45.0,4852.0
38,3900,3,46.0,4800.0
38,3900,4,47.0,4748.0
38,3900,5,48.0,4725.0
39,4000,1,44.0,4904.0
39,4000,2,45.0,4852.0
39,4000,3,46.0,4800.0
39,4000,4,47.0,4748.0
39,4000,5,48.0,4725.0
40,4100,1,44.0,4904.0
40,4100,2,45.0,4852.0
40,4100,3,46.0,4800.0
40,4100,4,47.0,4748.0
40,4100,5,48.0,4725.0
41,4200,1,44.0,4904.0
41,4200,2,45.0,4852.0
41,4200,3,46.0,4800.0
41,4200,4,47.0,4748.0
41,4200,5,48.0,4725.0
42,4300,1,44.0,4904.0
42,4300,2,45.0,4852.0
42,4300,3,46.0,4800.0
42,4300,4,47.0,4748.0
42,4300,5,48.0,4725.0
43,4400,1,44.0,4904.0
43,4400,2,45.0,4852.0
43,4400,3,46.0,4800.0
43,4400,4,47.0,4748.0
43,4400,5,48.0,4725.0
44,4500,1,44.0,4904.0
44,4500,2,45.0,4852.0
44,4500,3,46.0,4800.0
44,4500,4,47.0,4748.0
44,4500,5,48.0,4725.0
45,4600,1,44.0,4904.0
45,4600,2,45.0,4852.0
45,4600,3,46.0,4800.0
45,4600,4,47.0,4748.0
45,4600,5,48.0,4725.0
46,4700,1,44.0,4904.0
46,4700,2,45.0,4852.0
46,4700,3,46.0,4771.0
46,4700,4,47.0,4748.0
46,4700,5,48.0,4725.0
47,4800,1,44.0,4904.0
47,4800,2,45.0,4852.0
47,4800,3,46.0,4771.0
47,4800,4,47.0,4748.0
47,4800,5,48.0,4725.0
48,4900,1,44.0,4904.0
48,4900,2,45.0,4852.0
48,4900,3,46.0,4771.0
48,4900,4,47.0,4748.0
48,4900,5,48.0,4725.0
49,5000,1,44.0,4904.0
49,5000,2,45.0,4852.0
49,5000,3,46.0,4771.0
49,5000,4,47.0,4748.0
49,5000,5,48.0,4725.0
50,5100,1,44.0,4904.0
50,5100,2,45.0,4852.0
50,5100,3,46.0,4771.0
50,5100,4,47.0,4748.0
50,5100,5,48.0,4725.0
51,5200,1,44.0,4904.0
51,5200,2,45.0,4852.0
51,5200,3,46.0,4771.0
51,5200,4,47.0,4748.0
51,5200,5,48.0,4725.0
52,5300,1,44.0,4904.0
52,5300,2,45.0,4852.0
52,5300,3,46.0,4771.0
52,5300,4,47.0,4748.0
52,5300,5,48.0,4725.0
53,5400,1,44.0,4904.0
53,5400,2,45.0,4852.0
53,5400,3,46.0,4771.0
53,5400,4,47.0,4748.0
53,5400,5,48.0,4725.0
54,5500,1,44.0,4904.0
54,5500,2,45.0,4852.0
54,5500,3,46.0,4771.0
54,5500,4,47.0,4748.0
54,5500,5,48.0,4725.0
55,5600,1,44.0,4904.0
55,5600,2,45.0,4852.0
55,5600,3,46.0,4771.0
55,5600,4,47.0,4748.0
55,5600,5,48.0,4725.0
56,5700,1,44.0,4904.0
56,5700,2,45.0,4852.0
56,5700,3,46.0,4771.0
56,5700,4,47.0,4748.0
56,5700,5,48.0,4725.0
57,5800,1,44.0,4904.0
57,5800,2,45.0,4852.0
57,5800,3,46.0,4771.0
57,5800,4,47.0,4748.0
57,5800,5,48.0,4725.0
58,5900,1,44.0,4904.0
58,5900,2,45.0,4852.0
58,5900,3,46.0,4771.0
58,5900,4,47.0,4748.0
58,5900,5,48.0,4725.0
59,6000,1,44.0,4904.0
59,6000,2,45.0,4852.0
59,6000,3,46.0,4771.0
59,6000,4,47.0,4748.0
59,6000,5,48.0,4725.0
60,6100,1,44.0,4904.0
60,6100,2,45.0,4852.0
60,6100,3,46.0,4771.0
60,6100,4,47.0,4748.0
60,6100,5,48.0,4725.0
61,6200,1,44.0,4904.0
61,6200,2,45.0,4852.0
61,6200,3,46.0,4771.0
61,6200,4,47.0,4748.0
61,6200,5,48.0,4725.0
62,6300,1,44.0,4904.0
62,6300,2,45.0,4852.0
62,6300,3,46.0,4771.0
62,6300,4,47.0,4748.0
62,6300,5,48.0,4725.0
63,6400,1,44.0,4904.0
63,6400,2,45.0,4852.0
63,6400,3,46.0,4771.0
63,6400,4,47.0,4748.0
63,6400,5,48.0,4725.0
64,6500,1,44.0,4904.0
64,6500,2,45.0,4852.0
64,6500,3,46.0,4771.0
64,6500,4,47.0,4748.0
64,6500,5,48.0,4725.0
65,6600,1,44.0,4904.0
65,6600,2,45.0,4852.0
65,6600,3,46.0,4771.0
65,6600,4,47.0,4748.0
65,6600,5,48.0,4725.0
66,6700,1,44.0,4904.0
66,6700,2,45.0,4852.0
66,6700,3,46.0,4771.0
66,6700,4,47.0,4748.0
66,6700,5,48.0,4725.0
67,6800,1,44.0,4904.0
67,6800,2,45.0,4852.0
67,6800,3,46.0,4771.0
67,6800,4,47.0,4748.0
67,6800,5,48.0,4725.0
68,6900,1,44.0,4904.0
68,6900,2,45.0,4852.0
68,6900,3,46.0,4771.0
68,6900,4,47.0,4748.0
68,6900,5,48.0,4725.0
69,7000,1,44.0,4904.0
69,7000,2,45.0,4852.0
69,7000,3,46.0,4771.0
69,7000,4,47.0,4748.0
69,7000,5,48.0,4725.0
70,7100,1,44.0,4904.0
70,7100,2,45.0,4852.0
70,7100,3,46.0,4771.0
70,7100,4,47.0,4748.0
70,7100,5,48.0,4725.0
71,7200,1,44.0,4904.0
71,7200,2,45.0,4852.0
71,7200,3,46.0,4771.0
71,7200,4,47.0,4748.0
71,7200,5,48.0,4725.0
72,7300,1,44.0,4904.0
72,7300,2,45.0,4852.0
72,7300,3,46.0,4771.0
72,7300,4,47.0,4748.0
72,7300,5,48.0,4725.0
73,7400,1,44.0,4904.0
73,7400,2,45.0,4852.0
73,7400,3,46.0,4771.0
73,7400,4,47.0,4748.0
73,7400,5,48.0,4725.0
74,7500,1,44.0,4904.0
74,7500,2,45.0,4852.0
74,7500,3,46.0,4742.0
74,7500,4,48.0,4725.0
75,7600,1,44.0,4904.0
75,7600,2,45.0,4852.0
75,7600,3,46.0,4742.0
75,7600,4,48.0,4725.0
76,7700,1,44.0,4904.0
76,7700,2,45.0,4852.0
76,7700,3,46.0,4742.0
76,7700,4,48.0,4725.0
77,7800,1,44.0,4904.0
77,7800,2,45.0,4852.0
77,7800,3,46.0,4742.0
77,7800,4,48.0,4725.0
78,7900,1,44.0,4904.0
78,7900,2,45.0,4852.0
78,7900,3,46.0,4742.0
78,7900,4,48.0,4725.0
79,8000,1,44.0,4904.0
79,8000,2,45.0,4852.0
79,8000,3,46.0,4742.0
79,8000,4,48.0,4725.0
80,8100,1,44.0,4904.0
80,8100,2,45.0,4852.0
80,8100,3,46.0,4742.0
80,8100,4,48.0,4725.0
81,8200,1,44.0,4904.0
81,8200,2,45.0,4852.0
81,8200,3,46.0,4742.0
81,8200,4,48.0,4725.0
82,8300,1,44.0,4904.0
82,8300,2,45.0,4852.0
82,8300,3,46.0,4742.0
82,8300,4,48.0,4725.0
83,8400,1,44.0,4904.0
83,8400,2,45.0,4852.0
83,8400,3,46.0,4742.0
83,8400,4,48.0,4725.0
84,8500,1,44.0,4904.0
84,8500,2,45.0,4852.0
84,8500,3,46.0,4742.0
84,8500,4,48.0,4725.0
85,8600,1,44.0,4904.0
85,8600,2,45.0,4852.0
85,8600,3,46.0,4742.0
85,8600,4,48.0,4725.0
86,8700,1,44.0,4904.0
86,8700,2,45.0,4852.0
86,8700,3,46.0,4742.0
86,8700,4,48.0,4725.0
87,8800,1,44.0,4904.0
87,8800,2,45.0,4852.0
87,8800,3,46.0,4742.0
87,8800,4,48.0,4725.0
88,8900,1,44.0,4904.0
88,8900,2,45.0,4852.0
88,8900,3,46.0,4742.0
88,8900,4,48.0,4725.0
89,9000,1,44.0,4904.0
89,9000,2,45.0,4852.0
89,9000,3,46.0,4742.0
89,9000,4,47.0,4719.0
90,9100,1,44.0,4904.0
90,9100,2,45.0,4852.0
90,9100,3,46.0,4742.0
90,9100,4,47.0,4719.0
91,9200,1,44.0,4904.0
91,9200,2,45.0,4852.0
91,9200,3,46.0,4742.0
91,9200,4,47.0,4719.0
92,9300,1,44.0,4904.0
92,9300,2,45.0,4852.0
92,9300,3,46.0,4742.0
92,9300,4,47.0,4719.0
93,9400,1,44.0,4904.0
93,9400,2,45.0,4852.0
93,9400,3,46.0,4742.0
93,9400,4,47.0,4719.0
94,9500,1,44.0,4904.0
94,9500,2,45.0,4852.0
94,9500,3,46.0,4742.0
94,9500,4,47.0,4719.0
95,9600,1,44.0,4904.0
95,9600,2,45.0,4852.0
95,9600,3,46.0,4742.0
95,9600,4,47.0,4719.0
96,9700,1,44.0,4904.0
96,9700,2,45.0,4852.0
96,9700,3,46.0,4742.0
96,9700,4,47.0,4719.0
97,9800,1,44.0,4904.0
97,9800,2,45.0,4852.0
97,9800,3,46.0,4742.0
97,9800,4,47.0,4719.0
98,9900,1,44.0,4904.0
98,9900,2,45.0,4852.0
98,9900,3,46.0,4742.0
98,9900,4,47.0,4719.0
99,10000,1,44.0,4904.0
99,10000,2,45.0,4852.0
99,10000,3,46.0,4742.0
99,10000,4,47.0,4719.0
100,10100,1,44.0,4904.0
100,10100,2,45.0,4852.0
100,10100,3,46.0,4742.0
100,10100,4,47.0,4719.0
101,10200,1,44.0,4904.0
101,10200,2,45.0,4852.0
101,10200,3,46.0,4742.0
101,10200,4,47.0,4719.0
102,10300,1,44.0,4904.0
102,10300,2,45.0,4794.0
102,10300,3,46.0,4742.0
102,10300,4,47.0,4719.0
103,10400,1,44.0,4904.0
103,10400,2,45.0,4794.0
103,10400,3,46.0,4742.0
103,10400,4,47.0,4719.0
104,10500,1,44.0,4904.0
104,10500,2,45.0,4794.0
104,10500,3,46.0,4742.0
104,10500,4,47.0,4719.0
105,10600,1,44.0,4904.0
105,10600,2,45.0,4794.0
105,10600,3,46.0,4742.0
105,10600,4,47.0,4719.0
106,10700,1,44.0,4904.0
106,10700,2,45.0,4794.0
106,10700,3,46.0,4742.0
106,10700,4,47.0,4719.0
107,10800,1,44.0,4904.0
107,10800,2,45.0,4794.0
107,10800,3,46.0,4742.0
107,10800,4,47.0,4719.0
108,10900,1,44.0,4904.0
108,10900,2,45.0,4794.0
108,10900,3,46.0,4742.0
108,10900,4,47.0,4719.0
109,11000,1,44.0,4904.0
109,11000,2,45.0,4794.0
109,11000,3,46.0,4742.0
109,11000,4,47.0,4719.0
110,11100,1,44.0,4904.0
110,11100,2,45.0,4794.0
110,11100,3,46.0,4742.0
110,11100,4,47.0,4719.0
111,11200,1,44.0,4846.0
111,11200,2,45.0,4794.0
111,11200,3,46.0,4742.0
111,11200,4,47.0,4719.0
112,11300,1,44.0,4846.0
112,11300,2,45.0,4794.0
112,11300,3,46.0,4742.0
112,11300,4,47.0,4719.0
113,11400,1,44.0,4846.0
113,11400,2,45.0,4794.0
113,11400,3,46.0,4742.0
113,11400,4,47.0,4719.0
114,11500,1,44.0,4846.0
114,11500,2,45.0,4794.0
114,11500,3,46.0,4742.0
114,11500,4,47.0,4719.0
115,11600,1,44.0,4846.0
115,11600,2,45.0,4794.0
115,11600,3,46.0,4742.0
115,11600,4,47.0,4719.0
116,11700,1,44.0,4846.0
116,11700,2,45.0,4794.0
116,11700,3,46.0,4742.0
116,11700,4,47.0,4719.0
117,11800,1,44.0,4846.0
117,11800,2,45.0,4794.0
117,11800,3,46.0,4742.0
117,11800,4,47.0,4719.0
118,11900,1,44.0,4846.0
118,11900,2,45.0,4794.0
118,11900,3,46.0,4742.0
118,11900,4,47.0,4719.0
119,12000,1,44.0,4846.0
119,12000,2,45.0,4794.0
119,12000,3,46.0,4742.0
119,12000,4,47.0,4719.0
120,12100,1,44.0,4846.0
120,12100,2,45.0,4794.0
120,12100,3,46.0,4742.0
120,12100,4,47.0,4719.0
121,12200,1,44.0,4846.0
121,12200,2,45.0,4794.0
121,12200,3,46.0,4742.0
121,12200,4,47.0,4719.0
122,12300,1,44.0,4846.0
122,12300,2,45.0,4794.0
122,12300,3,46.0,4742.0
122,12300,4,47.0,4719.0
123,12400,1,44.0,4846.0
123,12400,2,45.0,4794.0
123,12400,3,46.0,4742.0
123,12400,4,47.0,4719.0
124,12500,1,44.0,4846.0
124,12500,2,45.0,4794.0
124,12500,3,46.0,4742.0
124,12500,4,47.0,4719.0
125,12600,1,44.0,4846.0
125,12600,2,45.0,4794.0
125,12600,3,46.0,4742.0
125,12600,4,47.0,4719.0
126,12700,1,44.0,4846.0
126,12700,2,45.0,4794.0
126,12700,3,46.0,4742.0
126,12700,4,47.0,4719.0
127,12800,1,44.0,4846.0
127,12800,2,45.0,4794.0
127,12800,3,46.0,4742.0
127,12800,4,47.0,4719.0
128,12900,1,44.0,4846.0
128,12900,2,45.0,4794.0
128,12900,3,46.0,4742.0
128,12900,4,47.0,4719.0
129,13000,1,44.0,4846.0
129,13000,2,45.0,4794.0
129,13000,3,46.0,4742.0
129,13000,4,47.0,4719.0
130,13100,1,44.0,4846.0
130,13100,2,45.0,4794.0
130,13100,3,46.0,4742.0
130,13100,4,47.0,4719.0
131,13200,1,44.0,4846.0
131,13200,2,45.0,4794.0
131,13200,3,46.0,4742.0
131,13200,4,47.0,4719.0
132,13300,1,44.0,4846.0
132,13300,2,45.0,4794.0
132,13300,3,46.0,4742.0
132,13300,4,47.0,4719.0
133,13400,1,44.0,4846.0
133,13400,2,45.0,4794.0
133,13400,3,46.0,4742.0
133,13400,4,47.0,4719.0
134,13500,1,44.0,4846.0
134,13500,2,45.0,4794.0
134,13500,3,46.0,4742.0
134,13500,4,47.0,4719.0
135,13600,1,44.0,4846.0
135,13600,2,45.0,4794.0
135,13600,3,46.0,4742.0
135,13600,4,47.0,4719.0
136,13700,1,44.0,4846.0
136,13700,2,45.0,4794.0
136,13700,3,46.0,4742.0
136,13700,4,47.0,4719.0
137,13800,1,44.0,4846.0
137,13800,2,45.0,4794.0
137,13800,3,46.0,4742.0
137,13800,4,47.0,4719.0
138,13900,1,44.0,4846.0
138,13900,2,45.0,4794.0
138,13900,3,46.0,4742.0
138,13900,4,47.0,4719.0
139,14000,1,44.0,4846.0
139,14000,2,45.0,4794.0
139,14000,3,46.0,4742.0
139,14000,4,47.0,4719.0
140,14100,1,44.0,4846.0
140,14100,2,45.0,4794.0
140,14100,3,46.0,4742.0
140,14100,4,47.0,4719.0
141,14200,1,44.0,4846.0
141,14200,2,45.0,4794.0
141,14200,3,46.0,4742.0
141,14200,4,47.0,4719.0
142,14300,1,44.0,4846.0
142,14300,2,45.0,4794.0
142,14300,3,46.0,4742.0
142,14300,4,47.0,4719.0
143,14400,1,44.0,4846.0
143,14400,2,45.0,4794.0
143,14400,3,46.0,4742.0
143,14400,4,47.0,4719.0
144,14500,1,44.0,4846.0
144,14500,2,45.0,4794.0
144,14500,3,46.0,4742.0
144,14500,4,47.0,4719.0
145,14600,1,44.0,4846.0
145,14600,2,45.0,4794.0
145,14600,3,46.0,4742.0
145,14600,4,47.0,4719.0
146,14700,1,44.0,4846.0
146,14700,2,45.0,4794.0
146,14700,3,46.0,4742.0
146,14700,4,47.0,4719.0
147,14800,1,44.0,4846.0
147,14800,2,45.0,4794.0
147,14800,3,46.0,4742.0
147,14800,4,47.0,4719.0
148,14900,1,44.0,4846.0
148,14900,2,45.0,4794.0
148,14900,3,46.0,4742.0
148,14900,4,47.0,4719.0
149,15000,1,44.0,4846.0
149,15000,2,45.0,4794.0
149,15000,3,46.0,4742.0
149,15000,4,47.0,4719.0
150,15100,1,44.0,4846.0
150,15100,2,45.0,4794.0
150,15100,3,46.0,4742.0
150,15100,4,47.0,4719.0
151,15200,1,44.0,4846.0
151,15200,2,45.0,4794.0
151,15200,3,46.0,4742.0
151,15200,4,47.0,4719.0
152,15300,1,44.0,4846.0
152,15300,2,45.0,4794.0
152,15300,3,46.0,4742.0
152,15300,4,47.0,4719.0
153,15400,1,44.0,4846.0
153,15400,2,45.0,4794.0
153,15400,3,46.0,4742.0
153,15400,4,47.0,4719.0
154,15500,1,44.0,4846.0
154,15500,2,45.0,4794.0
154,15500,3,46.0,4742.0
154,15500,4,47.0,4719.0
155,15600,1,44.0,4846.0
155,15600,2,45.0,4794.0
155,15600,3,46.0,4742.0
155,15600,4,47.0,4719.0
156,15700,1,44.0,4846.0
156,15700,2,45.0,4794.0
156,15700,3,46.0,4742.0
156,15700,4,47.0,4719.0
157,15800,1,44.0,4846.0
157,15800,2,45.0,4794.0
157,15800,3,46.0,4742.0
157,15800,4,47.0,4719.0
158,15900,1,44.0,4846.0
158,15900,2,45.0,4794.0
158,15900,3,46.0,4742.0
158,15900,4,47.0,4719.0
159,16000,1,44.0,4846.0
159,16000,2,45.0,4794.0
159,16000,3,46.0,4742.0
159,16000,4,47.0,4719.0
160,16100,1,44.0,4846.0
160,16100,2,45.0,4794.0
160,16100,3,46.0,4742.0
160,16100,4,47.0,4719.0
161,16200,1,44.0,4846.0
161,16200,2,45.0,4794.0
161,16200,3,46.0,4742.0
161,16200,4,47.0,4719.0
162,16300,1,44.0,4846.0
162,16300,2,45.0,4794.0
162,16300,3,46.0,4742.0
162,16300,4,47.0,4719.0
163,16400,1,44.0,4846.0
163,16400,2,45.0,4794.0
163,16400,3,46.0,4742.0
163,16400,4,47.0,4719.0
164,16500,1,44.0,4846.0
164,16500,2,45.0,4794.0
164,16500,3,46.0,4742.0
164,16500,4,47.0,4719.0
165,16600,1,44.0,4846.0
165,16600,2,45.0,4794.0
165,16600,3,46.0,4742.0
165,16600,4,47.0,4719.0
166,16700,1,44.0,4846.0
166,16700,2,45.0,4794.0
166,16700,3,46.0,4742.0
166,16700,4,47.0,4719.0
167,16800,1,44.0,4846.0
167,16800,2,45.0,4794.0
167,16800,3,46.0,4742.0
167,16800,4,47.0,4719.0
168,16900,1,44.0,4846.0
168,16900,2,45.0,4794.0
168,16900,3,46.0,4742.0
168,16900,4,47.0,4719.0
169,17000,1,44.0,4846.0
169,17000,2,45.0,4794.0
169,17000,3,46.0,4742.0
169,17000,4,47.0,4719.0
170,17100,1,44.0,4846.0
170,17100,2,45.0,4794.0
170,17100,3,46.0,4742.0
170,17100,4,47.0,4719.0
171,17200,1,44.0,4846.0
171,17200,2,45.0,4794.0
171,17200,3,46.0,4742.0
171,17200,4,47.0,4719.0
172,17300,1,44.0,4846.0
172,17300,2,45.0,4794.0
172,17300,3,46.0,4742.0
172,17300,4,47.0,4719.0
173,17400,1,44.0,4846.0
173,17400,2,45.0,4794.0
173,17400,3,46.0,4742.0
173,17400,4,47.0,4719.0
174,17500,1,44.0,4846.0
174,17500,2,45.0,4794.0
174,17500,3,46.0,4742.0
174,17500,4,47.0,4719.0
175,17600,1,44.0,4846.0
175,17600,2,45.0,4794.0
175,17600,3,46.0,4742.0
175,17600,4,47.0,4719.0
176,17700,1,44.0,4846.0
176,17700,2,45.0,4794.0
176,17700,3,46.0,4742.0
176,17700,4,47.0,4719.0
177,17800,1,44.0,4846.0
177,17800,2,45.0,4794.0
177,17800,3,46.0,4742.0
177,17800,4,47.0,4719.0
178,17900,1,44.0,4846.0
178,17900,2,45.0,4794.0
178,17900,3,46.0,4742.0
178,17900,4,47.0,4719.0
179,18000,1,44.0,4846.0
179,18000,2,45.0,4794.0
179,18000,3,46.0,4742.0
179,18000,4,47.0,4719.0
180,18100,1,44.0,4846.0
180,18100,2,45.0,4794.0
180,18100,3,46.0,4742.0
180,18100,4,47.0,4719.0
181,18200,1,44.0,4846.0
181,18200,2,45.0,4794.0
181,18200,3,46.0,4742.0
181,18200,4,47.0,4719.0
182,18300,1,44.0,4846.0
182,18300,2,45.0,4794.0
182,18300,3,46.0,4742.0
182,18300,4,47.0,4719.0
183,18400,1,44.0,4846.0
183,18400,2,45.0,4794.0
183,18400,3,46.0,4742.0
183,18400,4,47.0,4719.0
184,18500,1,44.0,4846.0
184,18500,2,45.0,4794.0
184,18500,3,46.0,4742.0
184,18500,4,47.0,4719.0
185,18600,1,44.0,4846.0
185,18600,2,45.0,4794.0
185,18600,3,46.0,4742.0
185,18600,4,47.0,4719.0
186,18700,1,44.0,4846.0
186,18700,2,45.0,4794.0
186,18700,3,46.0,4742.0
186,18700,4,47.0,4719.0
187,18800,1,44.0,4846.0
187,18800,2,45.0,4794.0
187,18800,3,46.0,4742.0
187,18800,4,47.0,4719.0
188,18900,1,44.0,4846.0
188,18900,2,45.0,4794.0
188,18900,3,46.0,4742.0
188,18900,4,47.0,4719.0
189,19000,1,44.0,4846.0
189,19000,2,45.0,4794.0
189,19000,3,46.0,4742.0
189,19000,4,47.0,4719.0
190,19100,1,44.0,4846.0
190,19100,2,45.0,4794.0
190,19100,3,46.0,4742.0
190,19100,4,47.0,4719.0
191,19200,1,44.0,4846.0
191,19200,2,45.0,4794.0
191,19200,3,46.0,4742.0
191,19200,4,47.0,4719.0
192,19300,1,44.0,4846.0
192,19300,2,45.0,4794.0
192,19300,3,46.0,4742.0
192,19300,4,47.0,4719.0
193,19400,1,44.0,4846.0
193,19400,2,45.0,4794.0
193,19400,3,46.0,4742.0
193,19400,4,47.0,4719.0
194,19500,1,44.0,4846.0
194,19500,2,45.0,4794.0
194,19500,3,46.0,4742.0
194,19500,4,47.0,4719.0
195,19600,1,44.0,4846.0
195,19600,2,45.0,4794.0
195,19600,3,46.0,4742.0
195,19600,4,47.0,4719.0
196,19700,1,44.0,4846.0
196,19700,2,45.0,4794.0
196,19700,3,46.0,4742.0
196,19700,4,47.0,4719.0
197,19800,1,44.0,4846.0
197,19800,2,45.0,4794.0
197,19800,3,46.0,4742.0
197,19800,4,47.0,4719.0
198,19900,1,44.0,4846.0
198,19900,2,45.0,4794.0
198,19900,3,46.0,4742.0
198,19900,4,47.0,4719.0
199,20000,1,44.0,4846.0
199,20000,2,45.0,4794.0
199,20000,3,46.0,4742.0
199,20000,4,47.0,4719.0
